,time,open,high,close,low,Volume,log returns,simple returns,absolute log return,30 moving average,21-day rolling volatility
2288,2017-08-11,24.5,25.5,24.75,23.75,18952500,0.010152371464017908,0.010204081632652962,0.010152371464017908,0.011712812150784922,0.015551709415381438
2289,2017-08-14,24.75,25.5,25.0,24.75,6749500,0.010050335853501506,0.010101010101010166,0.010050335853501506,0.011315193121942464,0.015534688525368122
2290,2017-08-15,25.0,25.5,24.75,24.0,11607100,-0.01005033585350145,-0.010000000000000009,0.01005033585350145,0.010917574093100008,0.015500612894851688
2291,2017-08-16,24.75,25.0,25.0,24.25,14322500,0.010050335853501506,0.010101010101010166,0.010050335853501506,0.011252585288216726,0.015542503721971732
2292,2017-08-17,24.5,24.75,24.0,24.0,1528900,-0.040821994520255166,-0.040000000000000036,0.040821994520255166,0.011880688214932721,0.01836115653561091
2293,2017-08-18,24.0,24.75,24.5,24.0,4340400,0.02061928720273561,0.02083333333333326,0.02061928720273561,0.012199669915471077,0.018717081900244188
2294,2017-08-21,24.25,25.0,24.75,24.25,1489600,0.010152371464017908,0.010204081632652962,0.010152371464017908,0.01181341607639148,0.018530108373628437
2295,2017-08-22,24.75,25.0,24.75,24.75,2931700,0.0,0.0,0.0,0.011453052206250959,0.018073398545414378
2296,2017-08-23,24.75,25.5,25.0,24.75,10420600,0.010050335853501506,0.010101010101010166,0.010050335853501506,0.011427699531227156,0.018061830101125182
2297,2017-08-24,25.0,25.75,25.5,25.0,8683100,0.01980262729617973,0.020000000000000018,0.01980262729617973,0.011727423237625958,0.018440888429321765
2298,2017-08-25,25.5,27.0,26.75,25.5,14323400,0.04785602117763514,0.0490196078431373,0.04785602117763514,0.012962260073406609,0.020806770483365926
2299,2017-08-28,26.75,27.0,27.0,26.5,4595100,0.00930239266231341,0.009345794392523255,0.00930239266231341,0.012911975958676535,0.019179745555157952
2300,2017-08-29,26.75,27.25,26.25,26.25,13492600,-0.028170876966696335,-0.02777777777777779,0.028170876966696335,0.013851005190899745,0.02042854261337161
2301,2017-08-30,26.75,26.75,26.0,25.5,9786500,-0.009569451016150672,-0.00952380952380949,0.009569451016150672,0.014169986891438101,0.019171549202653064
2302,2017-08-31,26.5,26.5,25.5,25.25,10248000,-0.019418085857101627,-0.019230769230769273,0.019418085857101627,0.014456892549867631,0.019821830138418248
2303,2017-09-01,25.5,25.75,24.75,23.0,44524400,-0.02985296314968116,-0.02941176470588236,0.02985296314968116,0.015091627451383151,0.02107038750257674
2304,2017-09-04,25.0,25.75,24.0,24.0,53930600,-0.03077165866675366,-0.030303030303030276,0.03077165866675366,0.01540047589957615,0.022216221330688696
2305,2017-09-05,24.5,25.0,25.0,24.25,1907300,0.0408219945202552,0.04166666666666674,0.0408219945202552,0.016408472072566755,0.023772579906397036
2306,2017-09-06,24.75,25.5,25.0,24.5,34851200,0.0,0.0,0.0,0.016408472072566755,0.02359417643739925
2307,2017-09-07,25.0,26.0,25.5,25.0,6674100,0.01980262729617973,0.020000000000000018,0.01980262729617973,0.017068559649106082,0.02382801106006269
2308,2017-09-08,25.5,26.25,25.75,25.5,1583300,0.009756174945364656,0.009803921568627416,0.009756174945364656,0.016019000196149935,0.0230291365214928
2309,2017-09-11,25.75,26.5,26.25,25.75,19983700,0.019231361927887592,0.01941747572815533,0.019231361927887592,0.01666004559374619,0.023266547868427016
2310,2017-09-12,27.0,27.0,26.0,25.75,14712800,-0.009569451016150672,-0.00952380952380949,0.009569451016150672,0.01595330533872609,0.02335468510987138
2311,2017-09-13,26.0,26.0,25.5,25.0,10381400,-0.019418085857101627,-0.019230769230769273,0.019418085857101627,0.016600574867296145,0.023680890771878925
2312,2017-09-14,25.5,25.5,25.25,25.25,7312100,-0.009852296443011594,-0.009803921568627416,0.009852296443011594,0.01692898474872986,0.023716527568578217
2313,2017-09-15,25.25,25.5,25.0,25.0,8262100,-0.009950330853168092,-0.00990099009900991,0.009950330853168092,0.017260662443835464,0.021917353974763912
2314,2017-09-18,24.25,25.0,24.75,24.0,3460300,-0.01005033585350145,-0.010000000000000009,0.01005033585350145,0.01724663031004233,0.021630659125407146
2315,2017-09-19,24.75,25.5,25.25,24.75,11563100,0.020000666706669435,0.02020202020202011,0.020000666706669435,0.01756058222258008,0.021955094560704082
2316,2017-09-20,25.5,25.5,25.5,25.0,7044400,0.00985229644301164,0.00990099009900991,0.00985229644301164,0.01753625512632924,0.022038831764058985
2317,2017-09-21,25.5,26.5,26.0,25.25,3766500,0.019418085857101516,0.019607843137254832,0.019418085857101516,0.017147171752564916,0.022315288819879566
2318,2017-09-22,25.75,26.0,26.0,25.5,2606700,0.0,0.0,0.0,0.016808759370430984,0.021934668451128334
2319,2017-09-25,25.75,26.0,25.75,25.75,6915800,-0.009661910911736859,-0.009615384615384581,0.009661910911736859,0.016795811872372165,0.019202316226284304
2320,2017-09-26,25.75,26.25,26.25,25.75,15565200,0.019231361927887592,0.01941747572815533,0.019231361927887592,0.0171018460748517,0.019607680986707815
2321,2017-09-27,25.75,26.0,25.75,25.75,6729100,-0.019231361927887644,-0.01904761904761909,0.019231361927887644,0.017407880277331242,0.019086184482044338
2322,2017-09-28,25.75,26.0,25.5,24.75,4730200,-0.009756174945364685,-0.009708737864077666,0.009756174945364685,0.016372352958168225,0.01909046052670133
2323,2017-09-29,25.0,25.0,25.0,24.5,11899700,-0.019802627296179754,-0.019607843137254943,0.019802627296179754,0.016345130961283028,0.01910926144822627
2324,2017-10-02,25.0,25.0,24.75,24.5,6218800,-0.01005033585350145,-0.010000000000000009,0.01005033585350145,0.016341729774265814,0.018071747051644597
2325,2017-10-03,24.5,25.75,25.0,24.5,9316100,0.010050335853501506,0.010101010101010166,0.010050335853501506,0.01667674096938253,0.016742940370124977
2326,2017-10-04,25.0,25.25,25.0,24.75,1557000,0.0,0.0,0.0,0.016341729774265814,0.01417645912600488
2327,2017-10-05,25.0,25.0,25.0,24.75,2595300,0.0,0.0,0.0,0.01568164219772649,0.01417645912600488
2328,2017-10-06,25.0,25.0,25.0,24.5,5061900,0.0,0.0,0.0,0.014086441491805319,0.01343246495083298
2329,2017-10-09,25.0,25.25,25.0,24.75,9484600,0.0,0.0,0.0,0.013776361736394871,0.013210804332986457
2330,2017-10-10,24.75,25.5,25.0,24.75,1034400,0.0,0.0,0.0,0.01283733250417166,0.012346885015770429
2331,2017-10-11,25.0,25.25,25.25,24.75,10666100,0.009950330853168092,0.010000000000000009,0.009950330853168092,0.012850028498738907,0.012507806380195994
2332,2017-10-12,25.0,25.25,24.75,24.75,6133100,-0.020000666706669543,-0.01980198019801982,0.020000666706669543,0.012869447860391172,0.012550356215335874
2333,2017-10-13,25.0,25.25,25.0,24.75,11949900,0.010050335853501506,0.010101010101010166,0.010050335853501506,0.01220936028385185,0.01263307895368386
2334,2017-10-16,25.0,25.25,24.5,24.5,940600,-0.020202707317519466,-0.020000000000000018,0.020202707317519466,0.011857061905544043,0.013202865236866574
2335,2017-10-17,25.0,25.0,24.75,24.25,17018600,0.010152371464017908,0.010204081632652962,0.010152371464017908,0.010834741137002802,0.013243508012862676
2336,2017-10-18,24.5,24.5,24.0,24.0,13139600,-0.03077165866675366,-0.030303030303030276,0.03077165866675366,0.011860463092561255,0.014021277821739005
2337,2017-10-19,24.5,24.5,24.25,24.0,2977800,0.010362787035546658,0.01041666666666674,0.010362787035546658,0.011545801750540152,0.01404403840085186
2338,2017-10-23,25.0,25.0,24.75,23.75,23403700,0.020408871631207033,0.020618556701030855,0.020408871631207033,0.011900891640068233,0.014122422355640268
2339,2017-10-24,24.25,25.25,25.0,24.25,1327800,0.010050335853501506,0.010101010101010166,0.010050335853501506,0.011594857437588696,0.014373963543286431
2340,2017-10-27,25.25,25.5,25.5,25.0,1825300,0.01980262729617973,0.020000000000000018,0.01980262729617973,0.011935963313589664,0.014999543735895631
2341,2017-10-30,25.5,25.5,25.25,25.0,2037200,-0.009852296443011594,-0.009803921568627416,0.009852296443011594,0.01161710366645333,0.014421592045464636
2342,2017-10-31,25.0,26.25,26.25,25.0,3342700,0.03883983331626396,0.03960396039603964,0.03883983331626396,0.012583354895561743,0.01635933513481803
2343,2017-11-01,25.75,26.25,25.5,25.5,12414500,-0.028987536873252298,-0.02857142857142858,0.028987536873252298,0.01321792842956455,0.017486084389530566
2344,2017-11-02,25.75,26.0,25.0,25.0,18954600,-0.019802627296179754,-0.019607843137254943,0.019802627296179754,0.013543004810987158,0.017486084389530566
2345,2017-11-03,25.75,26.0,25.75,25.0,4790800,0.02955880224154443,0.030000000000000027,0.02955880224154443,0.013861609328816325,0.018457068742596696
2346,2017-11-06,25.75,25.75,25.25,24.75,5601400,-0.019608471388376313,-0.01941747572815533,0.019608471388376313,0.014186815160328482,0.01892979749742844
2347,2017-11-07,25.0,25.0,24.5,24.25,33949600,-0.030153038170687558,-0.02970297029702973,0.030153038170687558,0.014544646904114684,0.020076390873589617
2348,2017-11-08,25.0,25.25,25.0,24.5,15303800,0.02020270731751947,0.020408163265306145,0.02020270731751947,0.015218070481365331,0.020601959224844535
2349,2017-11-09,24.75,25.0,25.0,24.5,3153900,0.0,0.0,0.0,0.014896006784307437,0.020601959224844535
2350,2017-11-10,24.75,25.0,24.75,24.5,7680900,-0.01005033585350145,-0.010000000000000009,0.01005033585350145,0.014589972581827898,0.020718365964150044
2351,2017-11-13,24.5,24.75,24.5,24.0,25840100,-0.010152371464017962,-0.010101010101010055,0.010152371464017962,0.014287339566365577,0.020824815353625577
2352,2017-11-14,24.5,25.5,25.0,24.5,12042100,0.02020270731751947,0.020408163265306145,0.02020270731751947,0.014635557312104067,0.02121004473797107
2353,2017-11-15,24.5,25.25,25.0,24.5,9906100,0.0,0.0,0.0,0.013975469735564744,0.020733063016581742
2354,2017-11-16,25.0,25.75,25.5,25.0,6189000,0.01980262729617973,0.020000000000000018,0.01980262729617973,0.014300546116987355,0.02106474457035891
2355,2017-11-17,25.25,26.0,25.75,25.25,2803500,0.009756174945364656,0.009803921568627416,0.009756174945364656,0.014290740753382792,0.02056971282035923
2356,2017-11-20,25.75,26.0,25.75,25.5,3938200,0.0,0.0,0.0,0.014290740753382792,0.02049682532647052
2357,2017-11-21,26.0,27.25,27.0,25.75,7043700,0.0474022388945839,0.04854368932038833,0.0474022388945839,0.015870815383202255,0.0213501421576872
2358,2017-11-22,26.75,28.5,28.25,26.75,16431600,0.04525659158812086,0.04629629629629628,0.04525659158812086,0.017379368436139617,0.023030354280731264
2359,2017-11-23,28.0,28.5,27.0,26.0,16324600,-0.04525659158812083,-0.04424778761061943,0.04525659158812083,0.01888792148907698,0.025484376509563065
2360,2017-11-24,28.0,28.0,27.25,26.5,5209300,0.009216655104924048,0.0092592592592593,0.009216655104924048,0.019195143325907778,0.025475362460245014
2361,2017-11-27,26.75,28.0,28.0,26.75,5930500,0.027150989065950898,0.02752293577981657,0.027150989065950898,0.019768498599667207,0.02575075893436931
2362,2017-11-29,28.0,28.0,27.5,27.5,11289600,-0.018018505502678365,-0.017857142857142905,0.018018505502678365,0.019702426559534168,0.026037658643584573
2363,2017-11-30,27.5,28.0,27.5,27.0,7087300,0.0,0.0,0.0,0.01936741536441745,0.024793723604510685
2364,2017-12-01,27.5,27.75,27.5,27.0,12849800,0.0,0.0,0.0,0.0186939917871668,0.02375484736846679
2365,2017-12-04,27.5,28.25,27.5,27.5,15757900,0.0,0.0,0.0,0.01835557940503287,0.0231653117097743
2366,2017-12-05,27.5,27.75,27.0,27.0,6550300,-0.01834913866819654,-0.018181818181818188,0.01834913866819654,0.017941495405080964,0.022935971342436336
2367,2017-12-06,26.75,27.75,27.5,26.75,16589200,0.018349138668196617,0.0185185185185186,0.018349138668196617,0.0182077071261693,0.022620130634611577
2368,2017-12-07,27.5,28.25,28.0,27.0,14033400,0.018018505502678212,0.018181818181818077,0.018018505502678212,0.018128028255218333,0.021385457819797626
2369,2017-12-08,28.0,28.25,28.0,27.75,8273300,0.0,0.0,0.0,0.01779301706010162,0.02118501174173396
2370,2017-12-11,28.0,28.25,28.25,27.75,5895700,0.008888947417245994,0.008928571428571397,0.008888947417245994,0.01742922773080383,0.02116058249960697
2371,2017-12-13,28.0,28.0,27.5,27.5,25288700,-0.02690745291992438,-0.026548672566371723,0.02690745291992438,0.017997732946700925,0.022091953632262983
2372,2017-12-14,27.5,27.75,27.0,26.75,19063000,-0.01834913866819654,-0.018181818181818188,0.01834913866819654,0.017314709791765345,0.02244299253144301
2373,2017-12-15,26.75,27.5,26.75,24.5,11850000,-0.009302392662313561,-0.0092592592592593,0.009302392662313561,0.016658538318067385,0.022342470380430184
2374,2017-12-18,26.5,27.0,26.0,26.0,7468000,-0.028437935320533514,-0.028037383177570097,0.028437935320533514,0.016946381918879174,0.023385006418359028
2375,2017-12-19,26.25,26.5,26.25,25.75,23796900,0.009569451016150672,0.009615384615384581,0.009569451016150672,0.01628007021136605,0.023097443935473635
2376,2017-12-20,26.0,26.75,26.5,25.75,24791400,0.009478743954543739,0.00952380952380949,0.009478743954543739,0.0159424126302383,0.023092492511605823
2377,2017-12-21,26.5,27.0,27.0,26.25,11157100,0.018692133012152546,0.018867924528301883,0.018692133012152546,0.015560382458287132,0.023395418704075636
2378,2017-12-22,26.5,26.75,26.25,26.25,6390300,-0.028170876966696335,-0.02777777777777779,0.028170876966696335,0.015825988113259696,0.021866351623717147
2379,2017-12-27,26.25,26.5,26.0,26.0,7552000,-0.009569451016150672,-0.00952380952380949,0.009569451016150672,0.016144969813798052,0.019125806000592493
2380,2017-12-28,26.0,26.5,26.25,26.0,10943900,0.009569451016150672,0.009615384615384581,0.009569451016150672,0.01612894031921969,0.016807107555724485
2381,2017-12-29,26.25,27.5,27.0,26.25,3317300,0.028170876966696224,0.02857142857142847,0.028170876966696224,0.016729557169308965,0.017877323875191177
2382,2018-01-02,26.75,27.0,26.75,26.75,3904800,-0.009302392662313561,-0.0092592592592593,0.009302392662313561,0.01636621334746877,0.016801868983539706
2383,2018-01-03,26.75,27.0,26.75,26.75,8317600,0.0,0.0,0.0,0.01636621334746877,0.016407774310824914
2384,2018-01-04,26.75,27.75,27.25,26.75,8141900,0.01851904776723753,0.01869158878504673,0.01851904776723753,0.016323427363170696,0.01697011287064943
2385,2018-01-05,27.5,28.5,28.0,27.0,11021800,0.027150989065950898,0.02752293577981657,0.027150989065950898,0.01690325450052357,0.018007473516095815
2386,2018-01-08,27.5,28.25,28.0,27.5,6873000,0.0,0.0,0.0,0.01690325450052357,0.018007473516095815
2387,2018-01-09,28.0,28.25,27.75,27.75,20524400,-0.008968669982760375,-0.008928571428571397,0.008968669982760375,0.01562213553679612,0.017619365357678926
2388,2018-01-10,27.75,28.0,27.75,27.75,12919400,0.0,0.0,0.0,0.014113582483858756,0.017181381848326575
2389,2018-01-11,27.75,28.25,28.0,27.75,11032600,0.008968669982760316,0.009009009009008917,0.008968669982760316,0.012903985097013407,0.01682805413937167
2390,2018-01-12,28.0,28.5,28.5,27.75,2778200,0.017699577099400857,0.017857142857142794,0.017699577099400857,0.013186749163495966,0.017265609304774925
2391,2018-01-15,28.5,29.25,29.25,28.25,3751000,0.025975486403260736,0.026315789473684292,0.025975486403260736,0.013147565741406296,0.0180485914882596
2392,2018-01-16,29.0,29.5,28.5,28.5,7294200,-0.025975486403260677,-0.02564102564102566,0.025975486403260677,0.013412798438092373,0.017975843560706688
2393,2018-01-17,28.5,29.5,29.5,28.5,10272600,0.034486176071169404,0.03508771929824572,0.034486176071169404,0.014562337640464686,0.01871170956399864
2394,2018-01-18,29.5,29.5,29.25,29.0,9385700,-0.00851068966790862,-0.008474576271186418,0.00851068966790862,0.01484602729606164,0.018683886141270555
2395,2018-01-19,29.25,29.75,29.75,29.25,6542100,0.016949558313773205,0.017094017094017033,0.016949558313773205,0.015411012573187414,0.017285864458689675
2396,2018-01-22,29.5,29.75,29.5,29.0,8826100,-0.008438868645864595,-0.008403361344537785,0.008438868645864595,0.015080670239109683,0.017566013196296183
2397,2018-01-23,29.5,29.75,29.5,29.25,16849700,0.0,0.0,0.0,0.014469032283503127,0.017582011799340044
2398,2018-01-24,29.5,29.75,29.5,29.5,4825200,0.0,0.0,0.0,0.013868415433413854,0.01733122597371193
2399,2018-01-25,29.5,30.0,29.75,29.5,6578600,0.008438868645864604,0.008474576271186418,0.008438868645864604,0.014149711054942674,0.015672376160462107
2400,2018-01-26,29.5,30.5,30.25,29.5,26090200,0.016667052485211643,0.01680672268907557,0.016667052485211643,0.014408981223874861,0.015416157098294431
2401,2018-01-29,29.75,30.0,29.5,29.5,3940100,-0.025105921131076358,-0.024793388429752095,0.025105921131076358,0.014348930164246597,0.016933132156488735
2402,2018-01-30,30.0,30.0,30.0,29.25,17706200,0.01680711831638119,0.016949152542372836,0.01680711831638119,0.01429752948585275,0.016345759778907613
2403,2018-01-31,29.75,30.0,29.5,29.5,8892600,-0.01680711831638129,-0.01666666666666672,0.01680711831638129,0.014547687007655009,0.016751484939957133
2404,2018-02-01,29.75,30.0,29.75,29.5,6137100,0.008438868645864604,0.008474576271186418,0.008438868645864604,0.01388105145183271,0.016735324046516353
2405,2018-02-02,30.0,30.25,30.0,29.75,3027100,0.00836824967051658,0.008403361344537785,0.00836824967051658,0.013841011406978241,0.016471713434033475
2406,2018-02-05,29.75,30.0,29.75,29.75,4085600,-0.00836824967051658,-0.008333333333333304,0.00836824967051658,0.013803994930844003,0.01584985058536448
2407,2018-02-06,29.75,30.0,29.0,28.75,42024200,-0.025533302005164762,-0.025210084033613467,0.025533302005164762,0.014032033897277744,0.0170186413539357
2408,2018-02-07,29.25,29.25,28.5,28.0,19756500,-0.01739174271186922,-0.017241379310344862,0.01739174271186922,0.01367272942211684,0.01737741411438008
2409,2018-02-08,28.5,29.5,29.5,28.5,14169300,0.034486176071169404,0.03508771929824572,0.034486176071169404,0.014503286923950797,0.01882095172550425
2410,2018-02-09,29.5,29.5,29.5,29.0,12834400,0.0,0.0,0.0,0.01418430522341244,0.018778355498093296
2411,2018-02-12,30.0,30.0,28.0,28.0,1499700,-0.05218575317057019,-0.05084745762711862,0.05218575317057019,0.014984801096874906,0.021883071217809778
2412,2018-02-13,28.5,29.0,29.0,28.25,6802100,0.03509131981127019,0.03571428571428581,0.03509131981127019,0.015844432001840127,0.022522722089678513
2413,2018-02-14,28.75,29.0,28.75,28.75,3072000,-0.008658062743114541,-0.008620689655172376,0.008658062743114541,0.01613303409327728,0.021846707669372602
2414,2018-02-15,28.75,29.25,29.0,28.75,2676000,0.008658062743114531,0.008695652173912993,0.008658062743114531,0.015804334592473178,0.020519448646034468
2415,2018-02-16,29.0,29.75,29.5,29.0,4724700,0.01709443335930004,0.01724137931034475,0.01709443335930004,0.01546911606891815,0.02079808807840562
2416,2018-02-19,30.0,30.0,29.5,29.25,4487200,0.0,0.0,0.0,0.01546911606891815,0.020449914175400232
2417,2018-02-20,29.5,30.5,30.25,29.25,8739600,0.02510592113107626,0.025423728813559254,0.02510592113107626,0.01600702444052868,0.0210908144723215
2418,2018-02-21,30.0,30.25,29.5,29.0,15093300,-0.025105921131076358,-0.024793388429752095,0.025105921131076358,0.016843888478231223,0.021859518533284758
2419,2018-02-22,29.5,30.0,29.5,29.5,5657100,0.0,0.0,0.0,0.016544932812139215,0.021859518533284758
2420,2018-02-23,29.5,30.0,30.0,29.25,3799000,0.01680711831638119,0.016949152542372836,0.01680711831638119,0.01651518418603856,0.02209604159626639
2421,2018-02-26,29.5,29.75,29.5,29.25,14012400,-0.01680711831638129,-0.01666666666666672,0.01680711831638129,0.01620957191647591,0.022071145968880122
2422,2018-02-27,29.5,30.0,29.5,29.25,7390500,0.0,0.0,0.0,0.015343722369700554,0.021380384753244375
2423,2018-02-28,29.75,30.0,29.5,29.5,10924400,0.0,0.0,0.0,0.01419418316732824,0.021031507822925306
2424,2018-03-01,29.5,30.0,29.5,29.25,15254000,0.0,0.0,0.0,0.013910493511731287,0.020709247441340808
2425,2018-03-02,30.5,30.5,29.25,29.0,6129900,-0.00851068966790862,-0.008474576271186418,0.00851068966790862,0.013629197890202468,0.020694196732302522
2426,2018-03-05,29.75,29.75,29.5,29.0,4348200,0.00851068966790861,0.008547008547008517,0.00851068966790861,0.013631591924270603,0.02069737757626695
2427,2018-03-06,29.25,29.75,29.5,29.25,7543400,0.0,0.0,0.0,0.013631591924270603,0.020624816839191505
2428,2018-03-07,29.25,29.75,29.5,29.25,5825200,0.0,0.0,0.0,0.013631591924270603,0.01980553941080287
2429,2018-03-08,29.5,29.75,29.5,29.25,10431800,0.0,0.0,0.0,0.013350296302741782,0.0193649130839402
2430,2018-03-09,29.5,29.75,29.5,29.0,18652500,0.0,0.0,0.0,0.012794727886568063,0.01784283328679563
2431,2018-03-12,29.5,29.75,29.5,29.25,5806600,0.0,0.0,0.0,0.011957863848865515,0.01784283328679563
2432,2018-03-13,29.5,30.0,30.0,29.5,4671400,0.01680711831638119,0.016949152542372836,0.01680711831638119,0.011957863848865515,0.013601089924173441
2433,2018-03-14,29.75,30.0,30.0,29.5,5862300,0.0,0.0,0.0,0.011397626571652804,0.011489844134076086
2434,2018-03-15,30.0,30.0,29.75,29.5,9960500,-0.00836824967051658,-0.008333333333333304,0.00836824967051658,0.01139527260580787,0.011477055789610934
2435,2018-03-16,29.5,29.75,29.75,29.5,3582300,0.0,0.0,0.0,0.011116330950123985,0.011366877202709322
2436,2018-03-19,30.0,30.75,30.75,29.5,11055500,0.03306086226088821,0.03361344537815136,0.03306086226088821,0.011939418036469706,0.012911144956982302
2437,2018-03-20,30.5,31.25,31.0,30.5,5719100,0.008097210232619303,0.008130081300812941,0.008097210232619303,0.011358214977384855,0.012969951637536453
2438,2018-03-21,31.0,31.75,31.0,31.0,17990100,0.0,0.0,0.0,0.010778490220322548,0.011879939555954318
2439,2018-03-22,31.0,32.25,32.0,31.0,13477900,0.03174869831458027,0.032258064516129004,0.03174869831458027,0.01068724096176958,0.012070198026409105
2440,2018-03-23,32.0,32.25,32.0,31.75,8258200,0.0,0.0,0.0,0.01068724096176958,0.012070198026409105
2441,2018-03-26,31.75,31.75,31.75,31.25,4317100,-0.007843177461025893,-0.0078125,0.007843177461025893,0.00920915510478477,0.011947521875792604
2442,2018-03-27,31.5,31.75,31.25,31.0,4717400,-0.01587334915629012,-0.015748031496062964,0.01587334915629012,0.0085685560829521,0.011872796863378544
2443,2018-03-28,31.0,31.25,30.75,30.5,4316600,-0.016129381929883644,-0.016000000000000014,0.016129381929883644,0.008817600055844402,0.012560972382556676
2444,2018-03-29,31.0,31.5,30.75,30.5,11476300,0.0,0.0,0.0,0.008528997964407252,0.012560972382556676
2445,2018-04-03,31.0,31.75,31.75,31.0,8870600,0.032002731086173734,0.03252032520325199,0.032002731086173734,0.009025941221969709,0.014150051144515674
2446,2018-04-04,31.75,32.75,32.5,31.25,13462000,0.023347363996991107,0.023622047244094446,0.023347363996991107,0.00980418668853608,0.014501383388098995
2447,2018-04-05,32.5,33.5,32.75,32.5,8416100,0.007662872745569097,0.007692307692307665,0.007662872745569097,0.009222751742352509,0.014492348384697996
2448,2018-04-06,32.75,33.0,32.25,32.0,5825400,-0.015384918839479456,-0.01526717557251911,0.015384918839479456,0.00889871833263261,0.015131296898189029
2449,2018-04-09,32.25,32.25,31.75,31.5,1943500,-0.01562531790308087,-0.015503875968992276,0.01562531790308087,0.009419562262735305,0.015723041344144883
2450,2018-04-10,31.75,32.25,31.75,31.75,2136800,0.0,0.0,0.0,0.008859324985522601,0.015723041344144883
2451,2018-04-11,31.75,32.5,32.0,31.75,6101100,0.007843177461025879,0.007874015748031482,0.007843177461025879,0.008560526957010752,0.015728894791593465
2452,2018-04-12,32.0,32.0,31.5,31.25,4490100,-0.015748356968139168,-0.015625,0.015748356968139168,0.009085472189282058,0.016288291913509258
2453,2018-04-13,32.0,32.0,31.25,31.0,2761600,-0.007968169649176845,-0.007936507936507908,0.007968169649176845,0.00935107784425462,0.016144244235771682
2454,2018-04-16,31.25,31.25,30.25,30.25,6117700,-0.03252319170556006,-0.03200000000000003,0.03252319170556006,0.010435184234439954,0.0178137095611436
2455,2018-04-17,30.5,30.5,29.75,29.5,11426600,-0.016667052485211647,-0.016528925619834656,0.016667052485211647,0.010707062995016723,0.0181074674271204
2456,2018-04-18,29.75,30.0,29.5,29.25,20427100,-0.008438868645864595,-0.008403361344537785,0.008438868645864595,0.01070466896094859,0.018200866558557703
2457,2018-04-19,29.5,29.75,29.25,29.0,22802400,-0.00851068966790862,-0.008474576271186418,0.00851068966790862,0.010988358616545542,0.016566737783423307
2458,2018-04-20,29.25,29.5,28.75,28.75,15312500,-0.017241806434506103,-0.017094017094017144,0.017241806434506103,0.011563085497695746,0.016687704155342965
2459,2018-04-23,29.0,29.75,28.5,28.25,12797100,-0.008733679968754553,-0.008695652173912993,0.008733679968754553,0.011854208163320898,0.016702634876581513
2460,2018-04-24,28.5,29.0,29.0,28.0,17184800,0.01739174271186924,0.01754385964912286,0.01739174271186924,0.012433932920383205,0.015409848265416573
2461,2018-04-25,28.75,29.0,28.75,28.25,22740400,-0.008658062743114541,-0.008620689655172376,0.008658062743114541,0.012722535011820357,0.015393975186052376
2462,2018-04-26,28.75,28.75,28.25,28.0,10970200,-0.017544309650909508,-0.017391304347826098,0.017544309650909508,0.012747108056304635,0.015624252719879874
2463,2018-04-27,28.5,28.5,28.5,28.25,8724100,0.008810629682154906,0.008849557522123908,0.008810629682154906,0.013040795712376464,0.015737810158037872
2464,2018-04-30,28.5,28.5,28.5,28.25,9956900,0.0,0.0,0.0,0.012761854056692579,0.015528247149159123
2465,2018-05-02,28.25,28.25,27.5,27.0,18325100,-0.03571808260207923,-0.03508771929824561,0.03571808260207923,0.013952456810095219,0.01699864138072239
2466,2018-05-03,27.5,27.75,27.75,26.75,27076800,0.009049835519917856,0.009090909090909038,0.009049835519917856,0.013152089252062875,0.015112130377377846
2467,2018-05-04,28.0,29.0,28.5,28.0,37792300,0.026668247082161273,0.027027027027026973,0.026668247082161273,0.013771123813714274,0.015452652008580276
2468,2018-05-07,28.5,29.0,28.25,28.25,15826600,-0.00881062968215492,-0.00877192982456143,0.00881062968215492,0.014064811469786104,0.015125508700752495
2469,2018-05-08,28.5,28.5,28.5,28.25,9457700,0.008810629682154906,0.008849557522123908,0.008810629682154906,0.013300209182038591,0.015377381811701176
2470,2018-05-09,28.5,29.5,28.5,28.5,17869800,0.0,0.0,0.0,0.013300209182038591,0.015260166664874187
2471,2018-05-10,29.0,29.25,28.0,27.75,13321600,-0.017699577099400975,-0.01754385964912286,0.017699577099400975,0.013628755836651095,0.01544955867208271
2472,2018-05-11,28.0,28.0,27.75,27.5,6670600,-0.008968669982760375,-0.008928571428571397,0.008968669982760375,0.013398599864200104,0.015129436452544437
2473,2018-05-14,28.0,28.0,27.25,27.0,5451500,-0.018182319083190474,-0.018018018018018056,0.018182319083190474,0.013467031102643664,0.015210635204631413
2474,2018-05-15,27.5,28.25,27.75,27.0,22974500,0.01818231908319033,0.0183486238532109,0.01818231908319033,0.014073108405416675,0.016159781490981556
2475,2018-05-16,28.0,29.25,29.0,28.0,4957900,0.044059989794030495,0.04504504504504503,0.044059989794030495,0.0144750170290119,0.0182939531471469
2476,2018-05-17,29.0,29.5,29.0,28.75,6465100,0.0,0.0,0.0,0.01369677156244553,0.01798519100692807
2477,2018-05-18,29.0,29.5,29.25,29.0,6643800,0.008583743691391435,0.008620689655172376,0.008583743691391435,0.013727467260639607,0.018026930052704088
2478,2018-05-21,29.25,29.25,29.0,29.0,10004300,-0.008583743691391442,-0.008547008547008517,0.008583743691391442,0.013500761422370007,0.018028579384071146
2479,2018-05-22,29.0,29.75,29.75,29.0,7226600,0.025533302005164845,0.02586206896551735,0.025533302005164845,0.01383102755910614,0.018443295118840315
